time,BIClong,BICshort,TRIlong,TRIlat,TRImed,BRA,BRD,DELT1,DELT2,DELT3,ECRL,ECRB,FCR,FCU
0.0,0.02,0.02,0.02,0.02000000000000005,0.02,0.03011617254732445,0.024614739813925042,0.02000000000000001,0.0889775877673633,0.06283204121809438,0.020000000000000014,0.02,0.020000000000000004,0.020000000000000018
0.01,0.02000000000000003,0.02,0.02000000000000001,0.020000000000000028,0.020000000000000018,0.03163132198668283,0.025971427550991116,0.02,0.07732645237923853,0.05497035609393203,0.02,0.02,0.020000000000000007,0.02
0.02,0.02,0.020000000000000028,0.02000000000000001,0.02000000000000003,0.020000000000000007,0.032000055667145075,0.026274795027455757,0.020000000000000018,0.065743679128086,0.046614402883790755,0.02000000000000001,0.020000000000000035,0.02,0.020000000000000046
0.03,0.02,0.02,0.02,0.020000000000000046,0.02,0.032360389159665555,0.026570766934033638,0.02,0.0544189594704953,0.03848036604819733,0.020000000000000014,0.02,0.02000000000000002,0.02
0.04,0.02,0.02,0.020000000000000004,0.020000000000000018,0.02,0.032709479744728855,0.026857467449926415,0.020000000000000007,0.0434351452152829,0.03062662842333066,0.02,0.02,0.02,0.02
0.05,0.02000000000000002,0.020000000000000025,0.02,0.020000000000000025,0.020000000000000018,0.033044196324426386,0.027133997912480282,0.02,0.03284648048158805,0.023090960574839274,0.020000000000000007,0.020000000000000014,0.020000000000000028,0.020000000000000004
0.06,0.020116969938889385,0.02,0.020000000000000004,0.02,0.02,0.033296268799854166,0.02733924045999217,0.020000000000000004,0.02,0.02,0.02,0.02,0.02,0.020000000000000014
0.07,0.028799085180076737,0.020000000000000035,0.02,0.020000000000000014,0.02,0.028467262470891104,0.023374063261640366,0.02000000000000001,0.020000000000000004,0.02,0.02,0.02,0.02,0.020000000000000025
0.08,0.03202005302491847,0.02000000000000001,0.020000000000000018,0.020000000000000028,0.02,0.02681307016184096,0.022013024601146965,0.02127259301474067,0.020000000000000014,0.020000000000000007,0.020000000000000007,0.02,0.02,0.02
0.09,0.032504132484312526,0.02,0.020000000000000028,0.02,0.020000000000000004,0.02681016809276415,0.02195399119011175,0.023161813646488155,0.02,0.020000000000000007,0.02000000000000001,0.020000000000000018,0.02,0.020000000000000014
0.1,0.032953666650665125,0.02,0.02,0.02,0.020000000000000018,0.026785284471703294,0.02194902289548021,0.024975377111591323,0.020000000000000007,0.020000000000000028,0.02,0.02,0.020000000000000007,0.020000000000000014
0.11,0.03337974224771574,0.02,0.02,0.02,0.02,0.02675590861451278,0.021940336053069765,0.02670938717126095,0.02,0.02000000000000001,0.020000000000000007,0.02,0.02,0.02
0.12,0.03378287407605548,0.020000000000000014,0.020000000000000028,0.02,0.02000000000000003,0.026722167695268285,0.02192664173362665,0.028367924288894824,0.02,0.020000000000000025,0.020000000000000007,0.020000000000000028,0.02,0.02
0.13,0.03416359541265112,0.02,0.020000000000000004,0.02,0.02,0.02668397542164904,0.021907201913058446,0.029955592479405834,0.02,0.020000000000000007,0.02,0.02,0.02,0.02
0.14,0.03452250962968255,0.02000000000000002,0.020000000000000018,0.02,0.02000000000000002,0.026641002116597205,0.021881618941899782,0.031477171409255475,0.02,0.02,0.02,0.02,0.02,0.02
0.15,0.034860222522628985,0.02,0.02,0.02000000000000001,0.02,0.02659274843662226,0.021849652798580994,0.03293727534740686,0.020000000000000004,0.020000000000000007,0.02,0.02,0.02,0.02
0.16,0.03517733940044892,0.02,0.02,0.020000000000000018,0.020000000000000018,0.02653866047143192,0.02181113978602342,0.03434023337617249,0.02,0.02,0.02,0.020000000000000007,0.02,0.020000000000000007
0.17,0.03547445417685932,0.02,0.02000000000000001,0.02000000000000001,0.020000000000000004,0.02647822673247456,0.02176597216273363,0.035689936131263686,0.020000000000000014,0.02,0.02,0.02,0.02,0.02
0.18,0.03575205930149226,0.02,0.02,0.02,0.02,0.02641096858936789,0.02171404236045697,0.036989751468538376,0.02,0.02,0.02,0.02,0.02,0.02
0.19,0.03601055270976328,0.020000000000000028,0.020000000000000007,0.02,0.02,0.026336457907621975,0.021655241504038504,0.03824254055548141,0.02,0.020000000000000007,0.02,0.02,0.020000000000000004,0.020000000000000018
0.2,0.03625025078871811,0.02,0.02,0.02,0.02,0.026254320766324866,0.02158946154661467,0.039450721111894835,0.02,0.02,0.02,0.020000000000000007,0.020000000000000007,0.02
0.21,0.03647141012118722,0.02,0.020000000000000018,0.020000000000000014,0.02,0.026164228065294726,0.021516593314876164,0.04061639535749891,0.02,0.02,0.02,0.02000000000000002,0.020000000000000018,0.02
0.22,0.03667432545739878,0.02,0.02,0.02000000000000001,0.02,0.026065950489763606,0.0214365784600961,0.0417415111321234,0.02,0.020000000000000007,0.02,0.02,0.020000000000000007,0.020000000000000007
0.23,0.036859267667568724,0.02,0.020000000000000007,0.02000000000000002,0.02000000000000002,0.025959295108077363,0.021349362837465864,0.042827924281869205,0.02,0.02,0.02,0.020000000000000007,0.02,0.02
0.24,0.037026526209743976,0.02000000000000003,0.020000000000000018,0.02000000000000003,0.020000000000000007,0.025844131806803408,0.021254923278942364,0.04387741952357275,0.020000000000000004,0.02,0.02,0.02,0.02000000000000001,0.02
0.25,0.03717638179590089,0.02,0.02,0.02000000000000001,0.020000000000000004,0.025720358663720997,0.021153244541595985,0.0448917171338692,0.02,0.02,0.020000000000000004,0.02,0.020000000000000004,0.02
0.26,0.0373091338923728,0.02,0.020000000000000018,0.020000000000000018,0.020000000000000004,0.025587923676584457,0.021044340294652433,0.04587248409646231,0.02,0.02,0.02,0.02,0.02,0.02000000000000001
0.27,0.0374251238124422,0.02,0.020000000000000028,0.02,0.02,0.025446842479494646,0.020928270481387807,0.046821340698213046,0.02000000000000001,0.02,0.02000000000000001,0.020000000000000014,0.020000000000000004,0.02
