time,BIClong,BICshort,TRIlong,TRIlat,TRImed,BRA,BRD,DELT1,DELT2,DELT3,ECRL,ECRB,FCR,FCU
0.0,1.0138904672171887,1.222190629319219,1.4242599810087964,0.8016912071747159,0.7595348382392477,0.9073920119744701,0.9366570276924908,0.9365381238086289,0.6105277621842441,1.0084091017938537,0.8659417720911633,0.9138676282899778,0.8037992905025045,0.6762267574744237
0.01,1.01389142235462,1.2221915378297696,1.4242595514366232,0.8016908651583552,0.7595344971907955,0.9073923711381445,0.9366576459499089,0.9365387898115399,0.6105276759129938,1.0084087962909474,0.8659421977915251,0.9138676581593819,0.8037996533092967,0.6762270175355382
0.02,1.0138875612840152,1.2221878572532543,1.424261257594236,0.80169212100243,0.7595357494808587,0.9073910523269256,0.936655375771277,0.9365356833232774,0.6105280790521143,1.0084102215621595,0.8659406346627438,0.9138675484903886,0.8037983211163303,0.6762260626177913
0.03,1.0138762414542681,1.2221770684255449,1.424266266623491,0.8016958318018903,0.7595394497794036,0.9073871554029393,0.9366486676850375,0.9365266704595232,0.6105292485663544,1.0084143566729487,0.8659360157955781,0.9138672244705209,0.8037943846772776,0.6762232409725203
0.04,1.013854819110481,1.2221566510312094,1.4242757457964115,0.8017028547090109,0.75954645281523,0.9073797799675903,0.9366359718210645,0.9365096161632731,0.6105314617013758,1.0084221811264107,0.8659272739308944,0.9138666113414665,0.803786934601226,0.6762179007312495
0.05,1.0138206512213963,1.222124085746969,1.4242908617661554,0.8017140467403807,0.7595576131850243,0.9073680253828122,0.9366157379633694,0.9364823871087944,0.6105349953563087,1.0084346733466274,0.8659133413532334,0.9138656344560089,0.8037750613731486,0.6762093900637963
0.06,1.0137710932663657,1.2220768516434224,1.424312780936857,0.8017302649803877,0.7595737855582276,0.9073509903220858,0.9365864148425775,0.9364428500101918,0.6105401271047731,1.0084528116904812,0.8658931497448584,0.9138642196650055,0.8037578552973731,0.6761970564451664
0.07,1.0137034998276364,1.222012427081226,1.4243426688044458,0.8017523655178933,0.7595958236191126,0.9073277735981398,0.9365464516108118,0.936388869715604,0.6105471351717073,1.0084775750327777,0.8658656301614169,0.9138622927921715,0.8037344069016052,0.6761802484062017
0.08,1.0136152233543445,1.2219282886665337,1.424381690304583,0.8017812052264666,0.7596245818448288,0.9072974719498471,0.9364942941017128,0.936318314163,0.6105562980488907,1.0085099403433013,0.8658297115879823,0.9138597805729295,0.8037038056916562,0.6761583126347721
0.09,1.013503616760662,1.2218219140037705,1.4244310079629443,0.8018176396494795,0.7596609133997322,0.9072591818669505,0.9364283880519256,0.9362290535851978,0.6105678945478498,1.0085508828037828,0.865784321801977,0.9138566100987404,0.8036651412995799,0.6761305967581485
0.1,1.0133660271565486,1.2216907754408548,1.424491783855147,0.8018625241922445,0.7597056713278328,0.9072119978869224,0.9363471762550543,0.9361189550651166,0.6105822053539625,1.0086013784992305,0.8657283861261784,0.9138527095098414,0.8036175026760563,0.6760964473013121
0.11,1.0131999268892653,1.2215324655728095,1.424565120034611,0.8019166665821152,0.7597596611508661,0.9071550620917422,0.9362491838541415,0.9359859732179991,0.6105995007658245,1.008662362263265,0.8656608855069202,0.9138480119202025,0.8035600279813513,0.676055246216337
0.12,1.01300329146876,1.2213450562938248,1.4246518864901647,0.8019806859882382,0.7598235003877831,0.9070877119033891,0.9361332727642789,0.9358283975015174,0.6106200094697297,1.008734614284085,0.8655810322610873,0.9138424683882437,0.8034920540438549,0.6760065171866839
0.13,1.0127742180355406,1.2211267370776182,1.424752893648234,0.802055154036344,0.7598977591738669,0.9070093315629547,0.9359983861106456,0.9356446023174101,0.6106439506211453,1.0088188746127769,0.8654880928925763,0.9138360346804013,0.8034129664797621,0.6759498195470043
0.14,1.0125107975334653,1.2208756937349683,1.4248689485260169,0.8021406411719253,0.7599830064962952,0.9069193029715026,0.9358434636761809,0.9354329632570089,0.6106715454475872,1.0089158811993457,0.865381330778383,0.9138286684918809,0.8033221503452571,0.675884711499469
0.15,1.0122111145266648,1.2205901091106581,1.4250008548215447,0.8022377169526045,0.7600798104890264,0.9068170049294056,0.935667440680785,0.9351918596053764,0.6107030168360521,1.0090263687999763,0.8652600045420624,0.9138203289551377,0.803218989543406,0.6758107504814809
