time,BIClong,BICshort,TRIlong,TRIlat,TRImed,BRA,BRD,DELT1,DELT2,DELT3,ECRL,ECRB,FCR,FCU
0.0,1.013890467125654,1.2221906290708566,1.4242599809278131,0.801691207154779,0.7595348382193675,0.9073920119954032,0.9366570277279112,0.9365381238319543,0.6105277623962962,1.008409101846374,0.8659417720789752,0.9138676282620861,0.803799290504445,0.6762267575318415
0.01,1.0138914223545132,1.2221915378297212,1.424259551436604,0.8016908651583484,0.7595344971907887,0.9073923711381515,0.9366576459499458,0.9365387898116038,0.6105276759129188,1.0084087962908836,0.8659421977915366,0.9138676581593282,0.8037996533093577,0.6762270175355601
0.02,1.0138875613133238,1.2221878573092089,1.4242612576005644,0.8016921210019604,0.7595357494803907,0.9073910523274161,0.9366553757718371,0.9365356833282803,0.610528079014185,1.0084102215469866,0.8659406346631084,0.9138675484907106,0.8037983211165399,0.6762260626182088
0.03,1.0138762414605484,1.222177068429695,1.4242662666118404,0.8016958317966186,0.7595394497741464,0.9073871554084793,0.936648667696245,0.936526670482241,0.6105292485663733,1.0084143566620272,0.8659360158027285,0.9138672244679953,0.803794384686031,0.6762232409773712
0.04,1.0138548191207988,1.2221566510402622,1.4242757457918127,0.8017028547090124,0.7595464528152313,0.9073797799675877,0.9366359718210897,0.9365096161847012,0.6105314616999455,1.008422181116938,0.865927273930885,0.9138666113413799,0.803786934601314,0.6762179007312902
0.05,1.0138206512212393,1.222124085746821,1.4242908617661105,0.8017140467403645,0.7595576131850088,0.9073680253828289,0.9366157379634231,0.936482387108816,0.6105349953563078,1.0084346733465979,0.8659133413505978,0.9138656344510584,0.8037750613783704,0.6762093900683678
0.06,1.013771093264462,1.2220768516338971,1.4243127809329799,0.8017302649803766,0.7595737855582159,0.9073509903221004,0.9365864148426265,0.9364428500192509,0.6105401271139816,1.0084528116899498,0.8658931497448743,0.9138642196649395,0.8037578552974601,0.6761970564452078
0.07,1.0137034998374925,1.2220124270879216,1.4243426687987712,0.8017523655178808,0.7595958236190999,0.9073277735981526,0.9365464516108589,0.9363888697392174,0.6105471351725792,1.0084775750231174,0.865865630154095,0.9138622927785989,0.8037344069158979,0.6761802484187718
0.08,1.0136152233818325,1.2219282886879381,1.424381690287393,0.80178120522116,0.7596245818395377,0.9072974719554219,0.9364942941114341,0.9363183142089098,0.6105562980499403,1.0085099403230247,0.8658297115946056,0.9138597805731055,0.8037038056975916,0.6761583126389186
0.09,1.0135036167407294,1.2218219139875015,1.4244310079745641,0.8018176396547206,0.7596609134049586,0.9072591818614423,0.9364283880426975,0.9362290535624426,0.6105678945469384,1.0085508828142564,0.8657843217212741,0.9138566100507335,0.8036651412220112,0.6761305968319999
0.1,1.0133660271802807,1.2216907754687722,1.4244917838444513,0.8018625241869747,0.7597056713225777,0.9072119978924648,0.9363471762655378,0.936118955098238,0.6105822053430964,1.0086013784810197,0.8657283861331024,0.9138527095086595,0.803617502683373,0.676096447305748
0.11,1.0131999269273952,1.2215324656273052,1.4245651200302403,0.8019166665716936,0.7597596611404734,0.9071550621027067,0.9362491838721453,0.9359859732148343,0.6105995007416523,1.0086623622554989,0.8656608856254909,0.9138480120281056,0.8035600280017208,0.6760552460921022
0.12,1.0130032914730813,1.2213450563049284,1.4246518865028932,0.801980685993292,0.7598235003928228,0.9070877118980739,0.9361332727555789,0.935828397513467,0.6106200094586072,1.0087346142819247,0.865581032156052,0.9138424682942436,0.8034920540153015,0.6760065173029556
0.13,1.0127742180699835,1.221126737123582,1.4247528936433818,0.8020551540313342,0.7598977591688713,0.9070093315682314,0.9359983861192817,0.9356446023385335,0.6106439506009829,1.008818874597111,0.8654880928986713,0.9138360346816056,0.8034129664842897,0.6759498195506207
0.14,1.012510797536184,1.2208756937114824,1.4248689485063126,0.8021406411718551,0.7599830064962251,0.9069193029715773,0.935843463676311,0.9354329633063395,0.6106715454766829,1.008915881186948,0.865381330778475,0.9138286684918838,0.8033221503453373,0.6758847114995205
0.15,1.0122111145492538,1.2205901091066673,1.42500085478796,0.8022377169480969,0.7600798104845315,0.9068170049341584,0.9356674406894577,0.9351918596870697,0.610703016860816,1.0090263687698637,0.865260004559573,0.9138203289761833,0.8032189895264759,0.6758107504652084
0.16,1.0118733349403293,1.220268246344081,1.4251493706983418,0.802346911795814,0.7601887002906479,0.9067018530129723,0.935469316462041,0.9349197154491189,0.6107385845306744,1.0091510497243126,0.8651234157740654,0.9138109806248994,0.8031029072988625,0.6757275214658471
0.17,1.0114959746751297,1.2199087032779448,1.4253150843892979,0.8024686036809737,0.7603100530639549,0.9065734188692468,0.9352483597462012,0.9346151292365732,0.610778448197636,1.0092905543599127,0.8649710499086326,0.9138006026151935,0.8029734865753546,0.6756347239825535
0.18,1.0110776323596973,1.2195101582587426,1.4254985381116045,0.8026031315051528,0.7604442070342329,0.9064313106787186,0.9350039029626702,0.9342767455738928,0.6108228045965329,1.0094454897784249,0.8648024346104708,0.9137891792032009,0.8028303492627877,0.6755320854080832
0.19,1.0106169012121784,1.2190712852347705,1.4257002692426817,0.8027508328143302,0.7605914991165738,0.9062751330854687,0.9347352733305831,0.9339032123012466,0.610871853349133,1.0096164591617025,0.864617092504904,0.9137766968745948,0.8026731163438898,0.6754193317561495
0.2,1.0101123706071846,1.2185907535676705,1.4259208098661378,0.8029120437082875,0.7607522648227785,0.9061044869667636,0.934441792489295,0.9334931808648308,0.6109257972244891,1.0098040614045436,0.8644145405178454,0.9137631442593167,0.8025014075709573,0.6752961879214632
0.21,1.0095627230323458,1.21806731868693,1.426160641327769,0.8030870555800527,0.7609267951212654,0.9059190149676187,0.934122854858191,0.9330453440335124,0.6109848374351413,1.0100088736264483,0.8641943439594222,0.9137485158855182,0.802314887522553,0.6751624105111901
0.22,1.0089670236243677,1.2175000959795799,1.4264200587325813,0.8032759855733178,0.7611152072480507,0.9057185390044122,0.9337781639874329,0.9325585488892243,0.6110491589657179,1.010231399316035,0.8639562798061118,0.9137328229748584,0.8021134037332963,0.6750178869153931
