time,BIClong,BICshort,TRIlong,TRIlat,TRImed,BRA,BRD,DELT1,DELT2,DELT3,ECRL,ECRB,FCR,FCU
0.0,0.9292651450799809,1.1337044209933738,1.4724035666275186,0.8216298180715855,0.7794268867557993,0.884945846940605,0.8968759560597831,0.8269490758200939,0.6350009119911115,1.0689108240350653,0.8384154098493949,0.9153319913223363,0.7796120765377499,0.6599800505924182
0.010012515644555695,0.9285410200167247,1.1339291174092214,1.4733499040711298,0.822107340067086,0.7799034892775993,0.8843699718135972,0.8958902410198203,0.8257021340657941,0.6339719559084339,1.0690472688118702,0.837710751521835,0.9153196821100149,0.7790705697278297,0.6595833901848829
0.02002503128911139,0.9278018066567127,1.134142722260574,1.474280315821004,0.8225838457570841,0.780379084834189,0.8837934691032746,0.8949047236362463,0.8244510832728663,0.6329396078747506,1.0691715852085064,0.8370054018100928,0.9153054978861789,0.7785312967402617,0.659186784570762
0.030037546933667086,0.9270476394818313,1.1343450450203416,1.475193998833141,0.8230588653048225,0.7808532043352063,0.8832169169068734,0.8939204057089517,0.8231973018199182,0.6319048767839242,1.0692836894732973,0.836300087101343,0.9152894466631057,0.7779947974286029,0.658790623152291
0.04005006257822278,0.9262786726003194,1.13453592158185,1.4760901752256057,0.8235319316070433,0.7813253813937063,0.8826408973014676,0.8929382957130924,0.8219421733576445,0.630867729655853,1.06938347844283,0.8355955404042049,0.9152715363049907,0.7774616119763935,0.6583952982365229
0.05006257822277847,0.9254950833702082,1.1347152125983873,1.4769680918537276,0.8240025810198578,0.7817951530519265,0.8820659953852915,0.891959407151597,0.8206870880271763,0.6298313582278351,1.069470909572201,0.8348925002128947,0.9152517746235023,0.7769322799516887,0.6580012042670952
0.06007509386733417,0.9246970652362475,1.1348828031499347,1.477827020895941,0.8244703537747724,0.7822620601978253,0.8814927986644818,0.8909847574599075,0.8194334387851436,0.6287956396264985,1.0695458964716273,0.8341917096555208,0.9152301694063296,0.7764073397367206,0.6576087374488824
0.07008760951188986,0.9238848428430537,1.1350386040329736,1.478666260897997,0.8249347947718709,0.7827256483581464,0.8809218959479511,0.8900153660626013,0.8181826196295781,0.6277615901837813,1.0696084188784392,0.8334939150339539,0.9152067284585562,0.7758873274959608,0.6572182950230339
0.08010012515644556,0.9230586643713183,1.1351825491025438,1.479485135755842,0.825395453634076,0.783185467753948,0.880353877118999,0.8890522539301274,0.8169360242567948,0.6267302272158259,1.0696584585699163,0.8327998654289835,0.9151814596459384,0.7753727769816877,0.6568302751453104
0.09011264080100126,0.9222188111531564,1.135314597527258,1.4802829955860242,0.8258518853213318,0.7836410739150514,0.8797893321949765,0.8880964419085301,0.815695044645704,0.6257025661518935,1.0696960131238884,0.8321103114241348,0.9151543709458505,0.774864218673804,0.6564450762680528
0.10012515644555695,0.9213655809869645,1.1354347326718857,1.4810592173190262,0.8263036506030993,0.784092028153081,0.8792288505323292,0.8871489492970546,0.8144610669289132,0.6246796195623263,1.0697210964738613,0.8314260038653785,0.9151254703838549,0.7743621790054934,0.6560630967695367
0.11013767209011265,0.920499315292047,1.1355429619792758,1.4816007892932166,0.8267503158414592,0.7845378973463609,0.8786730208640416,0.886210793828363,0.8132354718907878,0.6236623973256883,1.0697337382180399,0.8307476942952259,0.9150947665782195,0.7738671806516488,0.6556847344045655
0.12015018773466835,0.9196203833667121,1.1356393156499427,1.4823526260423985,0.8271914543560285,0.7849782553037921,0.8781224293492784,0.8852829882722314,0.8120196308696839,0.6226519043624945,1.069733983645785,0.8300761316310379,0.9150622680900392,0.773379740436935,0.6553103858678216
0.13016270337922403,0.918729189399082,1.1357238474130047,1.4825919321550614,0.8276266459647531,0.7854126823078807,0.877577659864695,0.8843665408350647,0.8108149061786759,0.6216478535211835,1.0697207042535057,0.8294120628815255,0.9150279839912709,0.7729003698299639,0.6549404464174308
0.14017521902377972,0.9178261716188123,1.1357966326525255,1.4833019210776428,0.8280554778927475,0.7858407660233687,0.8770392925720629,0.8834624526328786,0.8096226461571375,0.6206536631606913,1.06969638474783,0.8287562311048255,0.9149919238087039,0.7724295736302855,0.6545753090456806
0.15018773466833543,0.9169118050012581,1.135857768702945,1.4840089143931177,0.8284775447091365,0.7862621014355765,0.8765079036786324,0.8825717171793647,0.8084441858910885,0.6196694515753207,1.0696598954051812,0.8281093749461866,0.9149540976316596,0.7719678497832091,0.654215364315051
0.16020025031289112,0.9159866015505159,1.1359073737867822,1.4846772206304981,0.828892448858864,0.7866762913826539,0.8759840644345478,0.8816953185773259,0.8072808440938196,0.618695913904612,1.0696113263979337,0.8274722272378152,0.9149145161960264,0.7715156885133203,0.6538609996691899
0.1702127659574468,0.9150511113162203,1.1359455862052776,1.4853190726517134,0.8292998009036591,0.7870829467974855,0.875468340476699,0.8808342302929532,0.8061339215151033,0.6177340182345384,1.069550779777478,0.8268455139570922,0.9148731909313726,0.77107357175111,0.6535125990447952
0.18022528160200252,0.9141059229048651,1.135972564007879,1.4859339316028408,0.8296992200484606,0.7874816872345443,0.8749612907947146,0.8799894132821624,0.8050046983109506,0.616784721260756,1.0694784626766112,0.8262299530829099,0.9148301343276531,0.7706419723718684,0.6531705418101104
0.1902377972465582,0.91315166495728,1.135988483157113,1.4865212993524024,0.8300903338924714,0.7878721406226731,0.874463467665668,0.8791618157674406,0.8038944345132343,0.6158489691445933,1.0693944968298763,0.8256262537257404,0.9147853595091091,0.7702213539501945,0.6528352033900313
0.2002503128911139,0.9121890056200845,1.135993537498076,1.487080719607991,0.8304727793200108,0.788253944155704,0.8739754151297205,0.8783523705205256,0.8028043656381797,0.6149276945144617,1.0692989944223141,0.8250351146804149,0.914738880873415,0.7698121696858764,0.6525069535192428
0.2102628285356696,0.9112186531864547,1.1359879369734385,1.48761177683751,0.8308462024078502,0.7886267442012018,0.8734976687016511,0.8775619942528728,0.8017357017784028,0.6140218167192296,1.0691921581944575,0.8244572235830953,0.9146907139357856,0.7694148620914159,0.6521861563653107
0.2202753441802253,0.9102413584147727,1.1359719096593888,1.4881140960115018,0.8312102586906842,0.7889901965667041,0.87303075461934,0.8767915862140369,0.8006896280244116,0.6131322390148425,1.0690741630535727,0.8238932558645954,0.9146408754931077,0.7690298624102633,0.6518731699200426
0.23028785982478098,0.9092579095899801,1.135945693549574,1.4885873422108025,0.8315646137251403,0.7893439670639787,0.872575188699155,0.8760420261213229,0.7996672983495137,0.6122598515315515,1.068945204308212,0.8233438731586086,0.9145893837324806,0.7686575896630305,0.651568345190733
0.2403003754693367,0.9082691356682803,1.1359095431466588,1.489031219761603,0.8319089428256748,0.7896877312465045,0.8721314762470498,0.8753141738850214,0.7986698384840185,0.6114055262861712,1.0688054686009123,0.8228097230113555,0.9145362583457367,0.7682984506520693,0.651272026105539
0.2503128911138924,0.9072759139877327,1.1358637244981082,1.4894454716568497,0.8322429315966726,0.7900211749418027,0.8717001109440006,0.8746088675890735,0.7976983420471047,0.6105701181908736,1.0686552055147351,0.8222914373301304,0.9144815206388179,0.7679528390436144,0.6509845487198579
0.26032540675844806,0.9062791522491748,1.1358085146749919,1.4898298784836201,0.8325662760579945,0.7903439943778586,0.8712815742492303,0.8739269223547463,0.7967538696973278,0.6097523579705739,1.0684946267659228,0.8217896314726234,0.9144251936410416,0.767621134924202,0.6507062407727184
0.27033792240300375,0.9052798026263355,1.1357442006616962,1.4901842575319306,0.8328786828401946,0.7906558963790475,0.8708763347128957,0.8732691290523907,0.79583744746691,0.6089574494079921,1.0683239687844652,0.821304903228699,0.9143673022125975,0.7673037042791261,0.6504374211797059
0.28035043804755944,0.9042788530392842,1.1356710779519708,1.4904935614116326,0.8331798693623365,0.7909565985446645,0.8704848473114419,0.8726362530549953,0.794950065660579,0.608183891264831,1.0681424068769976,0.820837831834543,0.9143078731485832,0.7670008984966935,0.6501783995404615
0.2903629536921152,0.9032773336394101,1.1355894498891748,1.4908091430415347,0.8334695640023455,0.7912458294199554,0.8701075527947073,0.8720290330157571,0.7940926775661685,0.6074324620719718,1.067952385487893,0.8203889770069472,0.9142469352799666,0.7667130538866956,0.6499294756528927
0.30037546933667086,0.9022763104504544,1.1354996255975014,1.4910723978956966,0.8337475062523657,0.7915233286521406,0.8697448770562257,0.8714481796908988,0.7932661980811866,0.6067039190688849,1.0677530469171128,0.8199588779430346,0.9141845195143463,0.7664404911811021,0.6496909391176962
0.31038798498122655,0.9012768860054142,1.135401919712572,1.4914713363264385,0.8340134468692153,0.7917888471415033,0.8693972305153329,0.8708943747859763,0.7924715023265607,0.6059989967629376,1.0675446455482422,0.8195480527817075,0.914120659212927,0.7661835153377633,0.6494630684802312
0.32040050062578224,0.9002801974650106,1.1352966499742554,1.4917281251518213,0.83426714805095,0.7920421472185037,0.8690650074720122,0.8703682697623925,0.7917094249266419,0.6053184070626452,1.0673274899521852,0.8191569968814199,0.9140553896960287,0.7659424145141316,0.6492461315780312
0.3304130162703379,0.8992874166469205,1.1351841368985198,1.4918935952728771,0.8345083834882686,0.7922830026958957,0.868748585634175,0.8698704849513664,0.7909807594535792,0.6046628382101455,1.0671018501939105,0.8187861829431503,0.9139887489167866,0.7657174604007028,0.6490403843068301
