time,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion
0.0,0.9225286827266428,1.4037508640865193,1.2740903539558606,1.1452676018661592,0.07230899091012508,0.0012042771838760874,-0.005899212871740834
0.010012515644555695,0.9225286827266428,1.4092399348307383,1.2739608482263345,1.1480121372382686,0.07226582233361636,0.0012042771838760874,-0.005899212871740834
0.02002503128911139,0.9225286827266428,1.4147235749578948,1.273572459164366,1.1507539573018468,0.07213635931296017,0.0012042771838760874,-0.005899212871740834
0.030037546933667086,0.9225286827266428,1.4201963592237123,1.2729255710230214,1.1534903494347557,0.071920729932512,0.0012042771838760874,-0.005899212871740834
0.04005006257822278,0.9225286827266428,1.4256528731241709,1.2720208238016637,1.1562186063849849,0.0716191475253928,0.0012042771838760874,-0.005899212871740834
0.05006257822277847,0.9225286827266428,1.4310877182523503,1.2708591126127675,1.1589360289490747,0.07123191046242738,0.0012042771838760874,-0.005899212871740834
0.06007509386733417,0.9225286827266428,1.4364955176393501,1.2694415867963391,1.1616399286425745,0.07075940185695126,0.0012042771838760874,-0.005899212871740834
0.07008760951188986,0.9225286827266428,1.441870921073998,1.267769648782816,1.1643276303598986,0.07020208918577689,0.0012042771838760874,-0.005899212871740834
0.08010012515644556,0.9225286827266428,1.4472086103960864,1.2658449527055708,1.1669964750209427,0.0695605238266952,0.0012042771838760874,-0.005899212871740834
0.09011264080100126,0.9225286827266428,1.4525033047578986,1.2636694027643935,1.1696438222018488,0.06883534051296941,0.0012042771838760874,-0.005899212871740834
0.10012515644555695,0.9225286827266428,1.4577497658488205,1.261245151341569,1.1722670527473098,0.0680272567053612,0.0012042771838760874,-0.005899212871740834
0.11013767209011265,0.9225286827266428,1.4629428030778677,1.2585745968724158,1.1748635713618334,0.0671370718823101,0.0012042771838760874,-0.005899212871740834
0.12015018773466835,0.9225286827266428,1.4680772787090013,1.2556603814723926,1.1774308091774002,0.06616566674896907,0.0012042771838760874,-0.005899212871740834
0.13016270337922403,0.9225286827266428,1.4731481129441524,1.2525053883231183,1.1799662262949757,0.06511400236587764,0.0012042771838760874,-0.005899212871740834
0.14017521902377972,0.9225286827266428,1.4781502889489233,1.2491127388198942,1.1824673142973612,0.0639831191981362,0.0012042771838760874,-0.005899212871740834
0.15018773466833543,0.9225286827266428,1.4830788578159992,1.2454857894835478,1.1849315987308993,0.06277413608602075,0.0012042771838760874,-0.005899212871740834
0.16020025031289112,0.9225286827266428,1.4879289434613523,1.241628128639657,1.1873566415535757,0.061488249138057234,0.0012042771838760874,-0.005899212871740834
0.1702127659574468,0.9225286827266428,1.4926957474484006,1.237543572868437,1.1897400435470997,0.06012673054765053,0.0012042771838760874,-0.005899212871740834
0.18022528160200252,0.9225286827266428,1.4973745537353456,1.233236163228802,1.1920794466905722,0.05869092733443886,0.0012042771838760874,-0.005899212871740834
0.1902377972465582,0.9225286827266428,1.5019607333409921,1.228710161260341,1.1943725364933955,0.05718226001161856,0.0012042771838760874,-0.005899212871740834
0.2002503128911139,0.9225286827266428,1.5064497489244353,1.2239700447671598,1.1966170442851172,0.05560222118055815,0.0012042771838760874,-0.005899212871740834
0.2102628285356696,0.9225286827266428,1.5108371592740828,1.2190205033877608,1.198810749459941,0.053952374054091805,0.0012042771838760874,-0.005899212871740834
0.2202753441802253,0.9225286827266428,1.5151186237015715,1.2138664339553458,1.2009514816736853,0.052234350909953424,0.0012042771838760874,-0.005899212871740834
0.23028785982478098,0.9225286827266428,1.519289906336231,1.2085129356531286,1.203037122991015,0.050449851475881026,0.0012042771838760874,-0.005899212871740834
0.2403003754693367,0.9225286827266428,1.523346880315847,1.2029653049694546,1.205065609980823,0.04860064124798973,0.0012042771838760874,-0.005899212871740834
0.2503128911138924,0.9225286827266428,1.5272855318695748,1.197229030457715,1.2070349357576868,0.0466885497440765,0.0012042771838760874,-0.005899212871740834
0.26032540675844806,0.9225286827266428,1.5311019642889685,1.191309787306241,1.2089431519673837,0.044715468693585204,0.0012042771838760874,-0.005899212871740834
0.27033792240300375,0.9225286827266428,1.5347924017831922,1.185213431723552,1.2107883707144955,0.042683350166022184,0.0012042771838760874,-0.005899212871740834
0.28035043804755944,0.9225286827266428,1.538353193214602,1.1789459951445096,1.2125687664302005,0.04059420463967474,0.0012042771838760874,-0.005899212871740834
0.2903629536921152,0.9225286827266428,1.5417808157110025,1.172513678263113,1.2142825776784008,0.038450099012542475,0.0012042771838760874,-0.005899212871740834
0.30037546933667086,0.9225286827266428,1.5450718781510036,1.1659228448978358,1.2159281088984013,0.036253154557450096,0.0012042771838760874,-0.005899212871740834
0.31038798498122655,0.9225286827266428,1.5482231245190297,1.1591800156955774,1.2175037320824142,0.03400554482336402,0.0012042771838760874,-0.005899212871740834
0.32040050062578224,0.9225286827266428,1.551231437126661,1.1522918616804552,1.2190078883862299,0.031709493484989915,0.0012042771838760874,-0.005899212871740834
0.3304130162703379,0.9225286827266428,1.5540938396971216,1.1452651976538195,1.2204390896714603,0.02936727214277804,0.0012042771838760874,-0.005899212871740834
